dataset,f1,cover
apple,0.8041237113402063,0.7831557038096779
bank,0.125,0.0963855421686747
bee_waggle_6,0.27956989247311825,0.4670753512132822
bitcoin,0.24873096446700504,0.1496250488012154
brent_spot,0.49999999999999994,0.35401269688329334
businv,0.29565217391304355,0.2894276094276094
centralia,0.7628865979381444,0.6746666666666667
children_per_woman,0.31017119838872104,0.266929847778001
co2_canada,0.26523297491039427,0.30832417195207895
construction,0.32432432432432434,0.23505888333474542
debt_ireland,0.4693877551020408,0.32063492063492066
gdp_argentina,0.888888888888889,0.5919943781136066
gdp_croatia,0.8235294117647058,0.7083333333333333
gdp_iran,0.6956521739130436,0.5418582375478928
gdp_japan,1.0,0.7203065134099618
global_co2,0.45833333333333337,0.480752824428588
homeruns,0.6916167664670658,0.4911634743466079
iceland_tourism,0.28125,0.21608040201005027
jfk_passengers,0.351063829787234,0.1623931623931624
lga_passengers,0.4702681694520016,0.34614188064454426
measles,0.07114624505928853,0.056508577194752774
nile,1.0,0.8647200000000002
occupancy,0.2921994884910486,0.3703765156830543
ozone,0.723404255319149,0.5736625514403293
quality_control_1,0.2,0.32584971390408113
quality_control_2,0.4285714285714286,0.82279792746114
quality_control_3,0.16666666666666669,0.273224043715847
quality_control_4,0.2619047619047619,0.2461437117117117
quality_control_5,0.25,0.3384615384615385
rail_lines,0.4230769230769231,0.4778050778050778
ratner_stock,0.3111111111111111,0.31500000000000006
robocalls,0.8,0.6657396449704142
run_log,0.22890078221490326,0.4236201328222605
scanline_126007,0.7332854061826024,0.21253088758342042
scanline_42049,0.45347434826978383,0.6293095768611492
seatbelts,0.8235294117647058,0.6248320389546351
shanghai_license,0.7499999999999999,0.5079426007374828
uk_coal_employ,0.5132743362831859,0.35648072562358274
unemployment_nl,0.6818181818181818,0.4072129018264258
us_population,0.08247422680412371,0.061764705882352944
usd_isk,0.5650969529085873,0.6451814449670834
well_log,0.4251592356687899,0.644056453357973
