dataset,f1,cover
apple,0.59375,0.4246265030345013
bank,1.0,1.0
bee_waggle_6,0.9285714285714287,0.8911284212456287
bitcoin,0.44961240310077516,0.5162283249537621
brent_spot,0.3087557603686636,0.5928613453358625
businv,0.45454545454545453,0.4323469237832874
centralia,0.9090909090909091,0.7533333333333333
children_per_woman,0.5065789473684211,0.750926954464497
co2_canada,0.543980037429819,0.5016041661138149
construction,0.5161290322580646,0.5701660775028347
debt_ireland,0.9583333333333333,0.8322751322751323
gdp_argentina,0.888888888888889,0.7202762084118015
gdp_croatia,1.0,0.8016666666666665
gdp_iran,0.651685393258427,0.582639714625446
gdp_japan,1.0,0.7310344827586206
global_co2,0.9285714285714286,0.7486234817813765
homeruns,0.6748971193415637,0.6705134532545404
iceland_tourism,0.9473684210526316,0.9460215651119921
jfk_passengers,0.53125,0.7619879864327319
lga_passengers,0.5347985347985348,0.3830283439257799
measles,0.9473684210526316,0.9511852891971232
nile,0.8235294117647058,0.75808
occupancy,0.7812090432503277,0.5097687784625451
ozone,0.9655172413793104,0.8518518518518519
quality_control_1,0.5,0.6365903065733125
quality_control_2,0.7500000000000001,0.6382524441558766
quality_control_3,0.6666666666666666,0.5002717310161545
quality_control_4,0.7804878048780489,0.6727407999999999
quality_control_5,0.2222222222222222,0.3507692307692308
rail_lines,0.9655172413793104,0.7847490347490347
ratner_stock,0.846153846153846,0.8713730266870364
robocalls,0.6363636363636364,0.6005917159763314
run_log,0.4455958549222798,0.3035168628338615
scanline_126007,0.6444007858546169,0.5027199917012807
scanline_42049,0.7811634349030471,0.78501896219007
seatbelts,0.6829268292682926,0.6229896063281826
shanghai_license,0.6363636363636364,0.5470886377156454
uk_coal_employ,0.5132743362831859,0.35648072562358274
unemployment_nl,0.7381703470031545,0.571474881965216
us_population,0.47058823529411764,0.5125
usd_isk,0.8483685220729367,0.8363742756692638
well_log,0.7325301204819277,0.7500276533235973
