dataset,f1,cover
apple,0.6153846153846154,0.42448483525525554
bank,0.6666666666666666,0.8141135972461274
bee_waggle_6,0.22047244094488191,0.16185500323431362
bitcoin,0.4850746268656716,0.3882616846612612
brent_spot,0.5038402457757297,0.33868046912002664
businv,0.27027027027027023,0.4721593940430364
centralia,0.9090909090909091,0.7533333333333333
children_per_woman,0.45772843723313417,0.5042296376145011
co2_canada,0.7048260381593716,0.5503596848204235
construction,0.5882352941176471,0.5065830721003135
debt_ireland,0.7603305785123966,0.6346153846153847
gdp_argentina,0.888888888888889,0.7202762084118015
gdp_croatia,0.8235294117647058,0.7083333333333333
gdp_iran,0.6052631578947368,0.5518787481259371
gdp_japan,1.0,0.7310344827586206
global_co2,1.0,0.6450769230769231
homeruns,0.7659574468085106,0.6217277624490868
iceland_tourism,0.6428571428571429,0.7103385781365846
jfk_passengers,0.5588235294117647,0.5350390289549625
lga_passengers,0.7866948257655756,0.5658964628228473
measles,0.48648648648648646,0.7497477295660948
nile,1.0,0.8879999999999999
occupancy,0.7399035148173674,0.6302287987432139
ozone,0.53125,0.6096296296296295
quality_control_1,0.4,0.7124507130055325
quality_control_2,0.5454545454545455,0.6052375407732032
quality_control_3,0.8,0.8841833636915606
quality_control_4,0.7263157894736841,0.5400706450122137
quality_control_5,1.0,1.0
rail_lines,0.8461538461538461,0.7450727650727651
ratner_stock,0.6599999999999999,0.8600141700819671
robocalls,0.8615384615384615,0.5576923076923077
run_log,0.5222929936305732,0.5530514587362991
scanline_126007,0.8028738212842389,0.3960568095528801
scanline_42049,0.5810952214858737,0.5989074676095019
seatbelts,0.8571428571428571,0.7478455460128411
shanghai_license,0.7131782945736433,0.667569704749679
uk_coal_employ,0.5132743362831859,0.35648072562358274
unemployment_nl,0.5969973506034737,0.35899077813395264
us_population,0.27586206896551724,0.24632352941176466
usd_isk,0.6141732283464567,0.6908077870416163
well_log,0.5448666127728375,0.6465966415433554
