dataset,f1,cover
apple,0.3140495867768595,0.42201185300009714
bank,1.0,1.0
bee_waggle_6,0.5599999999999999,0.6434614072965629
bitcoin,0.45097227968556064,0.35334976553041136
brent_spot,0.36771300448430494,0.32960913721930896
businv,0.3125,0.4716364719942649
centralia,0.9090909090909091,0.7533333333333333
children_per_woman,0.3818181818181818,0.17497231450719825
co2_canada,0.7048260381593716,0.5550041596646247
construction,0.7142857142857143,0.670852481967313
debt_ireland,0.7603305785123966,0.6346153846153847
gdp_argentina,0.888888888888889,0.7030376403257759
gdp_croatia,0.8235294117647058,0.7083333333333333
gdp_iran,0.8082474226804124,0.4883228840125392
gdp_japan,0.888888888888889,0.802140309155767
global_co2,0.8571428571428571,0.5547435897435898
homeruns,0.7622950819672132,0.5957378370959995
iceland_tourism,0.9473684210526316,0.9460215651119921
jfk_passengers,0.605263157894737,0.7235312899106002
lga_passengers,0.5905292479108635,0.5078793853554392
measles,0.9473684210526316,0.9511852891971232
nile,1.0,0.8879999999999999
occupancy,0.3965040241448692,0.3711385713050094
ozone,0.53125,0.6823045267489711
quality_control_1,0.6666666666666666,0.5031081260398699
quality_control_2,0.5454545454545455,0.6318647938625208
quality_control_3,0.22222222222222224,0.5267875828392047
quality_control_4,0.43835616438356173,0.5489587433628319
quality_control_5,0.5,0.52
rail_lines,0.9655172413793104,0.7847490347490347
ratner_stock,0.6341463414634146,0.7677769738711655
robocalls,0.7741935483870969,0.702434039390561
run_log,0.5587734241908008,0.574891107797084
scanline_126007,0.7442377117467371,0.55868264577942
scanline_42049,0.7994542974079127,0.7863968670062345
seatbelts,0.32142857142857145,0.5522654988829199
shanghai_license,0.7777777777777778,0.8688103713469566
uk_coal_employ,0.5132743362831859,0.35648072562358274
unemployment_nl,0.7360912981455063,0.4493005142311219
us_population,0.27586206896551724,0.24142156862745096
usd_isk,0.8483685220729367,0.8363742756692638
well_log,0.39702602230483275,0.6364281982204057
